"RangeAlpha";"RangeKs"
7.3241512370742;14.2094357537483
1.52968516260089;3.06333307049655
0.609741918564818;1.20784847562873
0.303958315278341;0.586837037722199
0.164970136594215;0.313464610810913
0.0917907049050196;0.169850621804704
0.0499168052509235;0.0920858493042243
0.0244802303229954;0.0445770961912157
0.0104042827146647;0.0173754434246354
0.00236932411381866;0.00394787803079849
